paper_id,year,problem,subject_type,artifact_eligible,eligibility_reason,evidence,review_status,primary_file,primary_extension
CUMCM-2001-B-007,2001,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：公交车调度问题的研究.pdf,.pdf
CUMCM-2001-B-008,2001,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001B：关于公交车调度的优化问题 (2).pdf,.pdf
CUMCM-2001-B-009,2001,B,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2001年数学建模国赛真题+优秀论文/2001年赛题/2001年国赛A、B题.doc,.doc
CUMCM-2001-C-001,2001,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001C：基金存储方案.pdf,.pdf
CUMCM-2001-C-002,2001,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001C：“基金使用计划”模型和评述.pdf,.pdf
CUMCM-2001-C-003,2001,C,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2001年数学建模国赛真题+优秀论文/2001年国赛优秀论文/2001C：基金最佳使用计划.pdf,.pdf
CUMCM-2001-D-001,2001,D,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2001年数学建模国赛真题+优秀论文/2001年赛题/2001年国赛C、D题.doc,.doc
CUMCM-2002-A-001,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计 (2).pdf,.pdf
CUMCM-2002-A-002,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计方案.pdf,.pdf
CUMCM-2002-A-003,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计.pdf,.pdf
CUMCM-2002-A-004,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计(1).pdf,.pdf
CUMCM-2002-A-005,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计问题.pdf,.pdf
CUMCM-2002-A-006,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计方案 (2).pdf,.pdf
CUMCM-2002-A-007,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯灯丝长度优化设计的数学模型和数值模拟 (2).pdf,.pdf
CUMCM-2002-A-008,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：关于“车灯线光源的优化设计”问题的光学思路.pdf,.pdf
CUMCM-2002-A-009,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯灯丝长度优化设计的数学模型和数值模拟.pdf,.pdf
CUMCM-2002-A-010,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：关于_车灯线光源的优化设计_问题的光学思路.pdf,.pdf
CUMCM-2002-A-011,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计模型.pdf,.pdf
CUMCM-2002-A-012,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯光源优化问题的探讨.pdf,.pdf
CUMCM-2002-A-013,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯光源优化问题的探讨 (2).pdf,.pdf
CUMCM-2002-A-014,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计问题 (2).pdf,.pdf
CUMCM-2002-A-015,2002,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002A：车灯线光源的优化设计模型 (2).pdf,.pdf
CUMCM-2002-B-001,2002,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票方案的评价.pdf,.pdf
CUMCM-2002-B-002,2002,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：“彩票中的数学”问题的优化模型与评述.pdf,.pdf
CUMCM-2002-B-003,2002,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票方案的优选模型.pdf,.pdf
CUMCM-2002-B-004,2002,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票运行方案的合理性研究1.pdf,.pdf
CUMCM-2002-B-005,2002,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票中的数学.pdf,.pdf
CUMCM-2002-B-006,2002,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票方案的合理性优化.pdf,.pdf
CUMCM-2002-B-007,2002,B,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2002年数学建模国赛真题+优秀论文/2002年赛题/2002年国赛A、B题.doc,.doc
CUMCM-2002-B-008,2002,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票方案的合理性优化1.pdf,.pdf
CUMCM-2002-B-009,2002,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2002年数学建模国赛真题+优秀论文/2002年优秀论文/2002B：彩票运行方案的合理性研究.pdf,.pdf
CUMCM-2002-D-001,2002,D,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2002年数学建模国赛真题+优秀论文/2002年赛题/2002年国赛C、D题.doc,.doc
CUMCM-2003-A-001,2003,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播的数学原理及预测与控制 (2).pdf,.pdf
CUMCM-2003-A-002,2003,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播预测的数学模型.pdf,.pdf
CUMCM-2003-A-003,2003,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：非典数学模型的建立与分析.pdf,.pdf
CUMCM-2003-A-004,2003,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播预测的数学模型 (2).pdf,.pdf
CUMCM-2003-A-005,2003,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播的研究.pdf,.pdf
CUMCM-2003-A-006,2003,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播的数学原理及预测与控制.pdf,.pdf
CUMCM-2003-A-007,2003,A,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2003年数学建模国赛真题+优秀论文/2003年赛题/2003年国赛A题 .doc,.doc
CUMCM-2003-A-008,2003,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：考虑自愈的SARS的传播模型.pdf,.pdf
CUMCM-2003-A-009,2003,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：考虑自愈的SARS的传播模型 (2).pdf,.pdf
CUMCM-2003-A-010,2003,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003A：SARS传播的研究 (2).pdf,.pdf
CUMCM-2003-B-001,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排(2).pdf,.pdf
CUMCM-2003-B-002,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产车辆安排计划优化设计 (2).pdf,.pdf
CUMCM-2003-B-003,2003,B,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2003年数学建模国赛真题+优秀论文/2003年赛题/2003年国赛B题 .doc,.doc
CUMCM-2003-B-004,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排A.pdf,.pdf
CUMCM-2003-B-005,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排(1).pdf,.pdf
CUMCM-2003-B-006,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排 (2).pdf,.pdf
CUMCM-2003-B-007,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排.pdf,.pdf
CUMCM-2003-B-008,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产车辆安排计划优化设计.pdf,.pdf
CUMCM-2003-B-009,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：“露天矿生产的车辆安排”的模型和评述.pdf,.pdf
CUMCM-2003-B-010,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排_的模型和评述.pdf,.pdf
CUMCM-2003-B-011,2003,B,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003B：露天矿生产的车辆安排B.pdf,.pdf
CUMCM-2003-C-001,2003,C,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2003年数学建模国赛真题+优秀论文/2003年赛题/2003年国赛C题 .doc,.doc
CUMCM-2003-D-001,2003,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003D：抢渡长江的数学模型（2）.pdf,.pdf
CUMCM-2003-D-002,2003,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003D：“抢渡长江”问题的数学建模和求解.pdf,.pdf
CUMCM-2003-D-003,2003,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003D：抢渡长江的数学模型（1）.pdf,.pdf
CUMCM-2003-D-004,2003,D,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2003年数学建模国赛真题+优秀论文/2003年优秀论文/2003D：江河竞渡的优化模型.pdf,.pdf
CUMCM-2003-D-005,2003,D,PROBLEM_PACKAGE,0,problem-package path evidence,problem/attachment directory signal,PASS,2003年数学建模国赛真题+优秀论文/2003年赛题/2003年国赛D题.doc,.doc
CUMCM-2004-A-001,2004,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004A：奥运场馆中临时商业网点设计中的数学模型化方法.pdf,.pdf
CUMCM-2004-A-002,2004,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004A：基于利润最大化的奥运商业网点分布微观经济模型.pdf,.pdf
CUMCM-2004-A-003,2004,A,PAPER,1,paper directory signal,primary path is under an explicit paper/award-paper directory,PASS,2004年数学建模国赛真题+优秀论文/2004优秀论文/2004A：奥运会网点的优化设计.pdf,.pdf
